"visitorID","age","gender","twodrinksweek","exerciseweekly","pjam_metallica_gnr","avg_rides_per_visit","lobclaw"
7528,36,1,1,0,0,10,1
7538,38,0,1,0,0,8,1
7540,19,0,1,0,0,4,1
7544,47,1,1,0,0,8,0
7547,25,0,1,0,0,8,1
7561,25,0,1,0,0,5,0
7562,31,1,1,0,0,8,0
7576,47,0,1,0,0,8,1
7577,21,1,1,0,0,9,1
7585,32,1,1,0,0,7,1
7586,35,0,1,0,0,9,1
7587,34,1,1,0,0,8,0
7589,37,0,1,0,0,9,0
7591,30,1,1,0,0,7,1
7592,27,0,1,0,0,7,0
7593,36,1,1,0,0,7,0
7597,39,1,1,0,0,6,1
7598,36,1,1,0,0,3,0
7601,34,0,1,0,0,9,0
7602,21,1,1,0,0,10,1
7603,31,1,1,0,0,7,1
7606,24,1,1,0,0,7,1
7607,39,0,1,0,0,5,1
7610,29,1,1,0,0,9,0
7611,54,0,1,0,0,6,1
7616,28,1,1,0,0,9,1
7618,28,0,1,0,0,5,0
7631,43,1,1,0,0,8,0
7633,33,0,1,0,0,3,1
7655,20,0,1,0,0,8,0
7665,26,1,1,0,0,9,1
7668,41,1,1,0,0,8,0
7681,19,1,1,0,0,7,0
7699,37,0,1,0,0,5,1
7703,42,0,1,0,0,6,0
7712,30,1,1,0,0,6,0
7714,24,0,1,0,0,9,1
7718,35,0,1,0,0,9,0
7721,33,1,1,0,0,10,1
7722,40,0,1,0,0,6,1
7726,27,0,1,0,0,3,1
7728,21,0,1,0,0,3,1
7729,41,1,1,0,0,5,1
7730,36,1,1,0,0,7,1
7731,35,1,1,0,0,8,1
7732,18,1,1,0,0,3,1
7746,44,0,1,0,0,9,1
7756,33,1,1,0,0,10,1
7759,36,0,1,0,0,10,1
7760,35,0,1,0,0,7,1
7768,53,0,1,0,0,5,1
7772,41,0,1,0,0,9,0
7773,37,0,1,0,0,10,0
7776,25,0,1,0,0,9,0
7779,35,1,1,0,0,9,1
7784,33,0,1,0,0,8,1
7793,27,1,1,0,0,7,0
7798,31,1,1,0,0,9,1
7806,39,0,1,0,0,5,1
7808,30,0,1,0,0,5,1
7812,37,0,1,0,0,6,1
7816,48,0,1,0,0,7,1
7817,44,0,1,0,0,7,0
7820,33,1,1,0,0,8,0
7821,32,1,1,0,0,8,0
7822,20,1,1,0,0,8,0
7824,31,0,1,0,0,7,1
7825,36,1,1,0,0,10,1
7826,32,0,1,0,0,7,0
7828,55,1,1,0,0,10,0
7830,43,1,1,0,0,10,0
7832,32,0,1,0,0,8,0
7845,35,0,1,0,0,5,1
7849,51,1,1,0,0,10,0
7854,35,0,1,0,0,7,0
7857,39,1,1,0,0,5,1
7866,21,0,1,0,0,7,0
7869,23,1,1,0,0,7,1
7875,33,0,1,0,0,10,1
7880,36,0,1,0,0,10,1
7887,33,1,1,0,0,8,0
7899,35,1,1,0,0,6,1
7906,32,0,1,0,0,8,1
7907,36,0,1,0,0,2,0
7914,33,1,1,0,0,2,0
7928,35,1,1,0,0,3,1
7931,47,1,1,0,0,7,1
7933,36,1,1,0,0,10,0
7934,42,0,1,0,0,8,0
7937,42,1,1,0,0,4,1
7938,50,1,1,0,0,7,0
7960,38,1,1,0,0,8,1
7963,40,1,1,0,0,7,1
7978,26,1,1,0,0,6,1
7981,24,0,1,0,0,9,1
7986,45,1,1,0,0,7,0
7993,36,1,1,0,0,6,0
7997,33,1,1,0,0,3,0
8010,33,1,1,0,0,7,1
8014,53,0,1,0,0,9,1
8016,31,0,1,0,0,4,1
8018,39,1,1,0,0,4,0
8024,33,0,1,0,0,4,0
8026,35,1,1,0,0,9,1
8032,30,1,1,0,0,6,1
8034,44,1,1,0,0,6,0
8040,35,0,1,0,0,8,1
8044,33,1,1,0,0,9,0
8055,30,0,1,0,0,9,0
8061,34,1,1,0,0,9,1
8062,34,1,1,0,0,8,1
8065,45,1,1,0,0,6,1
8069,26,1,1,0,0,2,1
8076,36,0,1,0,0,8,0
8078,46,0,1,0,0,6,1
8089,43,0,1,0,0,1,1
8095,28,1,1,0,0,10,1
8096,28,1,1,0,0,10,0
8097,38,0,1,0,0,7,0
8099,48,0,1,0,0,7,1
8103,35,1,1,0,0,6,1
8111,34,0,1,0,0,6,1
8119,36,1,1,0,0,8,1
8122,40,0,1,0,0,10,1
8124,38,0,1,0,0,9,0
8134,28,1,1,0,0,7,0
8139,35,0,1,0,0,10,0
8140,37,1,1,0,0,8,0
8141,30,0,1,0,0,9,0
8144,23,1,1,0,0,8,0
8147,35,0,1,0,0,9,1
8149,45,0,1,0,0,9,0
8156,36,0,1,0,0,7,1
8159,41,1,1,0,0,10,1
8160,27,0,1,0,0,9,1
8166,40,0,1,0,0,3,0
8178,52,1,1,0,0,7,1
8182,33,0,1,0,0,10,1
8190,33,1,1,0,0,10,0
8193,39,0,1,0,0,7,1
8195,32,0,1,0,0,7,0
8196,32,1,1,0,0,8,1
8199,39,0,1,0,0,8,0
8203,31,1,1,0,0,8,1
8207,42,0,1,0,0,6,0
8210,36,1,1,0,0,7,1
8211,41,1,1,0,0,9,1
8213,33,1,1,0,0,2,1
8219,37,0,1,0,0,8,0
8225,41,0,1,0,0,1,0
8229,47,1,1,0,0,5,0
8234,31,0,1,0,0,6,0
8238,43,1,1,0,0,9,1
8241,36,1,1,0,0,10,1
8243,48,0,1,0,0,5,1
8245,39,0,1,0,0,8,0
8256,34,1,1,0,0,8,0
8269,43,1,1,0,0,9,0
8277,48,0,1,0,0,10,1
8281,26,0,1,0,0,9,1
8284,38,0,1,0,0,9,1
8287,38,1,1,0,0,4,0
8291,34,0,1,0,0,4,1
8295,49,0,1,0,0,4,1
8299,33,1,1,0,0,9,0
8302,36,0,1,0,0,7,0
8309,41,0,1,0,0,5,0
8312,33,1,1,0,0,4,1
8318,38,0,1,0,0,10,1
8323,36,0,1,0,0,10,1
8329,34,1,1,0,0,8,0
8330,31,1,1,0,0,8,0
8333,30,0,1,0,0,7,0
8339,28,0,1,0,0,7,1
8341,38,0,1,0,0,9,1
8344,45,1,1,0,0,9,0
8356,42,1,1,0,0,10,0
8364,36,1,1,0,0,8,0
8366,25,1,1,0,0,8,0
8374,46,0,1,0,0,6,1
8375,32,0,1,0,0,4,1
8385,37,0,1,0,0,9,1
8390,49,0,1,0,0,7,0
8392,37,1,1,0,0,5,1
8396,28,0,1,0,0,6,0
8398,39,0,1,0,0,8,1
8399,37,1,1,0,0,8,1
8407,36,1,1,0,0,10,1
8409,33,1,1,0,0,4,0
8411,22,1,1,0,0,7,0
8414,33,0,1,0,0,5,1
8422,38,0,1,0,0,7,0
8423,33,1,1,0,0,9,0
8449,34,1,1,0,0,1,0
8450,33,1,1,0,0,3,1
8451,20,0,1,0,0,6,0
8469,41,1,1,0,0,10,1
8470,32,1,1,0,0,8,0
8474,35,0,1,0,0,4,0
8478,41,0,1,0,0,10,0
8492,29,1,1,0,0,8,0
8493,36,1,1,0,0,7,1
8502,33,0,1,0,0,6,0
8504,34,1,1,0,0,9,0
8505,29,1,1,0,0,4,0
8507,28,1,1,0,0,7,1
8515,32,0,1,0,0,5,1
8526,26,0,1,0,0,3,1
8527,43,0,1,0,0,2,0
8528,37,0,1,0,0,5,1
8529,25,0,1,0,0,9,1
8536,40,0,1,0,0,7,1
8537,48,0,1,0,0,8,1
8538,40,1,1,0,0,5,1
8541,39,0,1,0,0,9,1
8545,47,1,1,0,0,5,0
8550,26,0,1,0,0,9,0
8566,41,1,1,0,0,9,0
8573,36,0,1,0,0,8,0
8579,36,0,1,0,0,10,1
8580,20,0,1,0,0,8,0
8592,26,0,1,0,0,10,1
8596,33,1,1,0,0,8,1
8597,32,1,1,0,0,6,1
8605,29,0,1,0,0,9,1
8616,29,0,1,0,0,8,1
8618,22,0,1,0,0,8,1
8619,45,1,1,0,0,8,1
8621,38,1,1,0,0,8,1
8622,30,0,1,0,0,10,0
8625,34,0,1,0,0,6,1
8627,39,1,1,0,0,8,0
8628,26,1,1,0,0,10,0
8632,29,0,1,0,0,5,0
8638,35,0,1,0,0,8,1
8642,29,1,1,0,0,8,0
8648,30,1,1,0,0,8,0
8667,31,1,1,0,0,6,0
8671,50,1,1,0,0,7,0
8683,33,1,1,0,0,6,1
8686,42,1,1,0,0,5,1
8687,41,0,1,0,0,6,0
8697,36,1,1,0,0,8,0
8703,32,0,1,0,0,8,1
8704,26,0,1,0,0,8,1
8705,56,1,1,0,0,9,0
8707,27,1,1,0,0,9,0
8712,23,1,1,0,0,4,0
8714,32,1,1,0,0,10,1
8732,29,1,1,0,0,10,1
8736,27,0,1,0,0,5,1
8743,31,0,1,0,0,9,1
8745,37,1,1,0,0,4,1
8746,31,0,1,0,0,8,1
8747,32,0,1,0,0,8,0
8749,31,1,1,0,0,9,1
8750,37,1,1,0,0,6,0
8751,24,0,1,0,0,7,0
8753,31,1,1,0,0,6,0
8757,28,0,1,0,0,9,0
8760,47,0,1,0,0,6,1
8769,24,0,1,0,0,7,1
8771,42,1,1,0,0,9,1
8777,36,0,1,0,0,5,1
8779,30,1,1,0,0,9,1
8785,36,0,1,0,0,8,0
8796,39,0,1,0,0,10,1
8803,28,0,1,0,0,8,0
8807,27,1,1,0,0,4,1
8811,40,0,1,0,0,3,0
8814,40,0,1,0,0,4,0
8816,29,0,1,0,0,2,1
8819,33,0,1,0,0,6,1
8822,40,0,1,0,0,6,1
8834,30,0,1,0,0,7,0
8835,44,0,1,0,0,9,1
8837,35,1,1,0,0,3,1
8840,47,0,1,0,0,5,0
8841,28,1,1,0,0,9,1
8844,22,1,1,0,0,3,1
8845,52,0,1,0,0,8,1
8846,29,0,1,0,0,6,0
8848,32,1,1,0,0,5,0
8851,42,0,1,0,0,10,1
8853,30,1,1,0,0,4,1
8859,40,1,1,0,0,6,1
8860,51,1,1,0,0,6,0
8862,35,1,1,0,0,7,1
8871,38,1,1,0,0,9,1
8877,24,0,1,0,0,7,1
8878,31,1,1,0,0,10,0
8882,42,0,1,0,0,10,0
8891,45,0,1,0,0,4,1
8892,28,1,1,0,0,7,0
8894,49,1,1,0,0,3,0
8895,32,1,1,0,0,3,1
8911,49,1,1,0,0,7,0
8912,38,0,1,0,0,10,1
8914,26,0,1,0,0,4,1
8923,38,0,1,0,0,2,1
8924,41,0,1,0,0,3,1
8928,35,0,1,0,0,8,1
8933,38,0,1,0,0,7,1
8936,54,0,1,0,0,10,1
8945,28,0,1,0,0,9,1
8946,31,0,1,0,0,6,0
8948,48,1,1,0,0,5,1
8950,40,1,1,0,0,8,0
8955,55,0,1,0,0,3,0
8957,34,0,1,0,0,9,1
8966,32,1,1,0,0,10,1
8977,24,1,1,0,0,8,1
8989,15,1,1,0,0,3,0
8991,35,1,1,0,0,8,1
8993,39,1,1,0,0,1,1
9000,46,1,1,0,0,10,1
9001,28,0,1,0,0,1,1
9005,37,1,1,0,0,6,1
9015,38,0,1,0,0,7,1
9020,35,1,1,0,0,9,0
9030,32,0,1,0,0,9,0
9031,23,0,1,0,0,8,1
9043,35,1,1,0,0,7,0
9046,27,0,1,0,0,5,0
9047,29,1,1,0,0,5,0
9064,48,1,1,0,0,9,0
9070,39,1,1,0,0,4,1
9074,48,1,1,0,0,9,1
9075,30,1,1,0,0,9,1
9087,37,1,1,0,0,10,0
9088,37,1,1,0,0,9,0
9093,29,1,1,0,0,5,1
9094,33,1,1,0,0,7,1
9107,26,1,1,0,0,10,1
9109,41,1,1,0,0,10,0
9111,35,1,1,0,0,6,1
9112,35,0,1,0,0,9,0
9114,44,0,1,0,0,4,1
9126,40,1,1,0,0,6,0
9127,44,0,1,0,0,10,0
9130,31,1,1,0,0,3,1
9136,45,0,1,0,0,5,0
9143,54,0,1,0,0,9,0
9147,42,1,1,0,0,8,0
9150,29,1,1,0,0,5,0
9160,28,0,1,0,0,6,1
9161,19,0,1,0,0,5,0
9164,39,1,1,0,0,5,1
9167,43,0,1,0,0,2,0
9169,31,0,1,0,0,6,1
9171,32,1,1,0,0,6,0
9176,29,1,1,0,0,6,1
9178,39,0,1,0,0,8,1
9184,36,0,1,0,0,9,1
9185,37,0,1,0,0,9,0
9186,25,0,1,0,0,8,1
9204,30,1,1,0,0,5,0
9206,33,1,1,0,0,10,1
9208,39,0,1,0,0,10,0
9216,47,0,1,0,0,8,0
9225,39,0,1,0,0,7,1
9240,25,0,1,0,0,6,1
9242,40,0,1,0,0,7,0
9244,42,1,1,0,0,9,0
9247,29,0,1,0,0,6,0
9249,34,1,1,0,0,3,1
9256,23,1,1,0,0,8,1
9258,29,0,1,0,0,5,1
9265,26,0,1,0,0,10,0
9268,36,1,1,0,0,5,0
9276,31,0,1,0,0,7,0
9277,34,1,1,0,0,6,1
9282,30,0,1,0,0,7,1
9288,28,0,1,0,0,9,0
9293,41,1,1,0,0,6,0
9304,43,0,1,0,0,7,0
9311,41,0,1,0,0,10,1
9313,42,1,1,0,0,9,0
9315,43,1,1,0,0,5,0
9317,31,1,1,0,0,1,0
9334,39,0,1,0,0,9,1
9335,38,0,1,0,0,8,1
9337,28,1,1,0,0,9,0
9347,38,0,1,0,0,9,1
9352,36,1,1,0,0,6,1
9358,43,0,1,0,0,6,0
9367,28,0,1,0,0,7,1
9375,40,0,1,0,0,10,1
9377,38,0,1,0,0,7,1
9381,42,0,1,0,0,7,0
9382,27,0,1,0,0,9,0
9394,18,1,1,0,0,8,1
9397,34,1,1,0,0,9,0
9401,47,0,1,0,0,8,0
9402,40,0,1,0,0,8,1
9409,34,0,1,0,0,6,0
9422,42,0,1,0,0,1,0
9431,34,0,1,0,0,9,1
9446,33,1,1,0,0,4,1
9460,43,1,1,0,0,5,1
9461,42,1,1,0,0,9,1
9468,38,1,1,0,0,7,1
9473,32,1,1,0,0,10,0
9478,36,0,1,0,0,8,0
9479,43,0,1,0,0,8,1
9483,28,1,1,0,0,7,1
9488,43,1,1,0,0,10,1
9495,49,1,1,0,0,8,0
9496,42,1,1,0,0,9,0
9497,24,1,1,0,0,8,1
9499,44,0,1,0,0,8,0
9512,39,1,1,0,0,7,0
9518,33,1,1,0,0,7,0
9525,28,0,1,0,0,2,0
9529,33,0,1,0,0,9,1
9533,43,0,1,0,0,9,0
9541,49,0,1,0,0,3,1
9545,42,0,1,0,0,9,1
9547,38,0,1,0,0,5,0
9556,30,1,1,0,0,5,0
9557,43,0,1,0,0,3,1
9561,32,0,1,0,0,5,0
9572,26,0,1,0,0,4,1
9575,40,1,1,0,0,7,1
9583,29,0,1,0,0,9,0
9585,34,0,1,0,0,6,1
9590,29,0,1,0,0,5,0
9598,37,1,1,0,0,8,0
9601,30,0,1,0,0,6,1
9607,25,0,1,0,0,10,0
9608,32,1,1,0,0,9,0
9618,36,1,1,0,0,7,0
9620,48,1,1,0,0,8,1
9623,38,1,1,0,0,10,0
9632,53,0,1,0,0,9,1
9636,41,1,1,0,0,7,0
9637,35,0,1,0,0,7,0
9639,36,1,1,0,0,8,1
9640,20,1,1,0,0,10,0
9641,23,1,1,0,0,4,0
9642,51,0,1,0,0,3,0
9647,26,1,1,0,0,9,1
9653,37,0,1,0,0,7,1
9654,37,1,1,0,0,6,1
9667,35,1,1,0,0,7,0
9668,33,0,1,0,0,9,1
9670,37,0,1,0,0,9,0
9672,41,0,1,0,0,5,0
9674,35,0,1,0,0,6,1
9684,30,1,1,0,0,6,0
9686,36,1,1,0,0,3,1
9688,38,1,1,0,0,6,0
9700,35,1,1,0,0,8,0
9702,32,0,1,0,0,4,1
9705,27,0,1,0,0,6,0
9724,38,0,1,0,0,2,0
9726,17,0,1,0,0,7,0
9739,39,1,1,0,0,7,1
9743,41,1,1,0,0,8,1
9745,41,1,1,0,0,10,1
9762,39,1,1,0,0,8,0
9782,29,0,1,0,0,9,0
9786,47,1,1,0,0,2,0
9789,37,0,1,0,0,8,0
9793,32,0,1,0,0,8,1
9796,38,1,1,0,0,4,1
9799,25,0,1,0,0,6,0
9800,20,1,1,0,0,7,1
9801,53,1,1,0,0,10,1
9803,43,0,1,0,0,10,1
9814,31,1,1,0,0,7,0
9815,45,0,1,0,0,10,1
9819,33,0,1,0,0,10,0
9821,24,1,1,0,0,10,1
9828,38,1,1,0,0,7,0
9831,22,0,1,0,0,8,1
9839,29,1,1,0,0,6,1
9843,35,0,1,0,0,8,1
9846,37,0,1,0,0,10,1
9852,42,1,1,0,0,8,1
9853,39,1,1,0,0,9,1
9854,42,1,1,0,0,8,0
9859,47,0,1,0,0,8,1
9869,31,1,1,0,0,9,1
9871,35,0,1,0,0,8,1
9875,30,0,1,0,0,8,0
9879,39,1,1,0,0,9,1
9884,36,1,1,0,0,10,0
9888,28,0,1,0,0,8,1
9890,51,1,1,0,0,6,0
9892,36,0,1,0,0,9,1
9893,33,1,1,0,0,8,1
9895,32,0,1,0,0,10,1
9897,40,1,1,0,0,9,0
9913,21,1,1,0,0,8,0
9915,29,1,1,0,0,5,1
9923,39,1,1,0,0,6,1
9925,31,0,1,0,0,4,0
9926,37,0,1,0,0,4,0
9933,36,0,1,0,0,6,1
9937,33,0,1,0,0,7,1
9942,39,1,1,0,0,8,1
9949,28,1,1,0,0,8,0
9957,34,0,1,0,0,10,0
9979,33,0,1,0,0,1,1
9987,18,1,1,0,0,10,0
9989,36,0,1,0,0,10,1
10000,27,0,1,0,0,8,1
3397,54,1,0,0,0,9,0
4519,52,1,0,0,0,4,0
5460,53,0,0,0,0,2,0
5620,52,1,0,0,0,10,0
5742,52,0,0,0,0,6,0
8133,56,0,0,0,0,9,0
9729,53,0,0,0,0,3,0
9968,54,1,0,0,0,8,0
28,33,1,0,0,0,7,0
29,25,1,0,0,0,5,0
31,25,0,0,0,0,8,0
34,38,0,0,0,0,7,0
43,44,0,0,0,0,9,0
46,30,0,0,0,0,6,0
56,45,0,0,0,0,8,0
61,43,1,0,0,0,8,0
89,39,0,0,0,0,9,0
96,39,0,0,0,0,4,0
100,37,0,0,0,0,4,0
102,27,1,0,0,0,7,0
104,32,1,0,0,0,7,0
121,47,1,0,0,0,9,0
125,46,1,0,0,0,10,0
126,37,1,0,0,0,6,0
127,40,1,0,0,0,5,0
129,40,1,0,0,0,6,0
134,46,1,0,0,0,7,0
136,42,1,0,0,0,6,0
160,47,0,0,0,0,2,0
166,39,1,0,0,0,7,0
175,50,1,0,0,0,5,0
182,26,0,0,0,0,5,0
185,41,0,0,0,0,9,0
188,35,1,0,0,0,8,0
192,37,1,0,0,0,4,0
193,39,1,0,0,0,7,0
209,36,0,0,0,0,7,0
217,27,0,0,0,0,10,0
231,24,1,0,0,0,7,0
232,33,1,0,0,0,6,0
233,42,0,0,0,0,8,0
235,39,1,0,0,0,6,0
243,25,1,0,0,0,3,0
261,24,1,0,0,0,9,0
265,36,1,0,0,0,7,0
292,42,0,0,0,0,6,0
294,17,1,0,0,0,9,0
313,41,1,0,0,0,4,0
319,36,0,0,0,0,10,0
337,18,1,0,0,0,8,0
350,28,0,0,0,0,3,0
360,30,0,0,0,0,10,0
368,29,0,0,0,0,10,0
371,41,1,0,0,0,4,0
373,36,1,0,0,0,8,0
375,38,0,0,0,0,7,0
378,31,0,0,0,0,10,0
386,37,1,0,0,0,6,0
401,38,1,0,0,0,8,0
409,40,1,0,0,0,7,0
414,28,0,0,0,0,7,0
422,26,0,0,0,0,8,0
431,50,0,0,0,0,6,0
433,29,0,0,0,0,10,0
445,34,0,0,0,0,5,0
463,29,0,0,0,0,6,0
471,27,0,0,0,0,10,0
505,37,1,0,0,0,9,0
508,41,1,0,0,0,6,0
514,40,0,0,0,0,7,0
527,15,0,0,0,0,8,0
531,46,1,0,0,0,6,0
535,23,1,0,0,0,5,0
536,44,1,0,0,0,10,0
543,29,1,0,0,0,7,0
559,27,1,0,0,0,8,0
565,39,0,0,0,0,9,0
568,31,0,0,0,0,5,0
576,32,1,0,0,0,5,0
577,29,0,0,0,0,10,0
585,43,0,0,0,0,8,0
586,28,1,0,0,0,9,0
595,42,1,0,0,0,8,0
605,38,0,0,0,0,9,0
609,24,1,0,0,0,10,0
617,34,0,0,0,0,10,0
618,41,1,0,0,0,9,0
619,27,1,0,0,0,8,0
653,16,0,0,0,0,5,0
659,38,1,0,0,0,10,0
660,39,1,0,0,0,9,0
662,35,1,0,0,0,5,0
684,37,1,0,0,0,1,0
689,35,0,0,0,0,6,0
698,42,0,0,0,0,5,0
701,51,1,0,0,0,8,0
719,47,0,0,0,0,8,0
725,29,1,0,0,0,9,0
728,41,1,0,0,0,10,0
733,34,0,0,0,0,5,0
741,41,0,0,0,0,10,0
774,33,0,0,0,0,7,0
776,46,0,0,0,0,10,0
777,47,1,0,0,0,4,0
780,33,1,0,0,0,4,0
783,29,1,0,0,0,10,0
807,32,0,0,0,0,10,0
809,23,0,0,0,0,7,0
811,37,0,0,0,0,8,0
821,47,1,0,0,0,9,0
823,42,1,0,0,0,10,0
825,22,1,0,0,0,9,0
843,40,1,0,0,0,9,0
858,37,0,0,0,0,10,0
862,32,0,0,0,0,6,0
872,17,1,0,0,0,5,0
873,28,1,0,0,0,6,0
875,23,1,0,0,0,10,0
877,48,1,0,0,0,7,0
886,39,0,0,0,0,5,0
894,30,0,0,0,0,10,0
904,34,1,0,0,0,6,0
909,38,0,0,0,0,5,0
915,35,1,0,0,0,10,0
923,32,0,0,0,0,9,0
925,40,1,0,0,0,6,0
929,18,1,0,0,0,9,0
933,38,1,0,0,0,8,0
947,31,0,0,0,0,7,0
961,44,1,0,0,0,6,0
968,47,1,0,0,0,9,0
971,32,1,0,0,0,5,0
986,41,1,0,0,0,10,0
987,42,0,0,0,0,7,0
988,35,1,0,0,0,10,0
991,32,1,0,0,0,9,0
992,41,1,0,0,0,10,0
993,27,1,0,0,0,9,0
997,44,0,0,0,0,10,0
999,39,1,0,0,0,4,0
1003,38,1,0,0,0,10,0
1004,22,1,0,0,0,10,0
1008,38,0,0,0,0,4,0
1017,33,0,0,0,0,6,0
1019,33,1,0,0,0,8,0
1020,42,1,0,0,0,5,0
1036,25,0,0,0,0,9,0
1041,35,1,0,0,0,7,0
1045,38,1,0,0,0,8,0
1052,35,0,0,0,0,7,0
1054,43,1,0,0,0,7,0
1067,22,1,0,0,0,7,0
1078,42,1,0,0,0,9,0
1101,32,1,0,0,0,10,0
1106,51,0,0,0,0,3,0
1110,44,0,0,0,0,10,0
1115,42,1,0,0,0,3,0
1128,42,1,0,0,0,10,0
1143,25,0,0,0,0,2,0
1144,38,1,0,0,0,6,0
1147,50,1,0,0,0,9,0
1160,40,0,0,0,0,8,0
1179,40,1,0,0,0,6,0
1187,33,1,0,0,0,5,0
1197,36,1,0,0,0,9,0
1211,29,1,0,0,0,7,0
1218,18,1,0,0,0,7,0
1222,38,1,0,0,0,5,0
1236,41,0,0,0,0,10,0
1253,35,1,0,0,0,9,0
1259,31,0,0,0,0,10,0
1264,42,0,0,0,0,9,0
1301,38,1,0,0,0,7,0
1315,39,0,0,0,0,8,0
1347,34,0,0,0,0,8,0
1357,38,1,0,0,0,7,0
1374,41,0,0,0,0,9,0
1384,36,0,0,0,0,9,0
1396,38,1,0,0,0,4,0
1405,38,0,0,0,0,5,0
1406,43,1,0,0,0,10,0
1417,51,1,0,0,0,8,0
1419,29,1,0,0,0,6,0
1425,32,0,0,0,0,5,0
1438,41,0,0,0,0,8,0
1463,42,1,0,0,0,8,0
1475,42,1,0,0,0,8,0
1491,27,0,0,0,0,7,0
1492,28,1,0,0,0,7,0
1494,32,1,0,0,0,9,0
1497,31,0,0,0,0,8,0
1499,37,1,0,0,0,6,0
1512,49,1,0,0,0,6,0
1514,45,0,0,0,0,10,0
1522,32,1,0,0,0,6,0
1528,34,1,0,0,0,2,0
1531,41,1,0,0,0,4,0
1534,35,0,0,0,0,8,0
1541,24,0,0,0,0,7,0
1548,32,0,0,0,0,4,0
1579,33,1,0,0,0,8,0
1581,40,1,0,0,0,7,0
1582,18,1,0,0,0,7,0
1592,21,1,0,0,0,7,0
1602,43,0,0,0,0,1,0
1603,35,0,0,0,0,6,0
1610,35,1,0,0,0,8,0
1620,34,0,0,0,0,10,0
1622,31,0,0,0,0,8,0
1625,39,0,0,0,0,7,0
1626,23,1,0,0,0,5,0
1644,41,0,0,0,0,2,0
1657,39,1,0,0,0,8,0
1697,40,0,0,0,0,6,0
1701,30,1,0,0,0,6,0
1715,44,0,0,0,0,8,0
1717,32,0,0,0,0,8,0
1718,35,1,0,0,0,9,0
1719,41,0,0,0,0,3,0
1730,44,0,0,0,0,9,0
1755,38,0,0,0,0,8,0
1761,33,0,0,0,0,8,0
1765,29,0,0,0,0,10,0
1780,43,0,0,0,0,7,0
1789,33,1,0,0,0,5,0
1791,37,1,0,0,0,9,0
1817,22,1,0,0,0,9,0
1828,41,1,0,0,0,8,0
1831,38,1,0,0,0,1,0
1832,44,0,0,0,0,5,0
1834,37,0,0,0,0,3,0
1843,15,1,0,0,0,8,0
1845,34,0,0,0,0,10,0
1848,25,0,0,0,0,7,0
1857,38,1,0,0,0,3,0
1874,33,1,0,0,0,7,0
1875,45,1,0,0,0,4,0
1876,27,0,0,0,0,9,0
1879,38,1,0,0,0,7,0
1892,31,0,0,0,0,5,0
1913,29,1,0,0,0,10,0
1922,51,1,0,0,0,3,0
1927,29,1,0,0,0,5,0
1932,47,1,0,0,0,7,0
1939,31,0,0,0,0,6,0
1944,36,0,0,0,0,6,0
1960,30,1,0,0,0,1,0
1962,34,1,0,0,0,10,0
1963,47,0,0,0,0,10,0
1965,37,1,0,0,0,10,0
1973,39,1,0,0,0,8,0
1975,35,0,0,0,0,1,0
1982,38,1,0,0,0,10,0
1990,39,1,0,0,0,8,0
1994,36,0,0,0,0,8,0
1998,26,1,0,0,0,4,0
2007,38,1,0,0,0,7,0
2018,46,1,0,0,0,10,0
2023,44,1,0,0,0,3,0
2024,29,0,0,0,0,9,0
2027,20,1,0,0,0,5,0
2032,42,0,0,0,0,8,0
2034,29,0,0,0,0,7,0
2037,39,0,0,0,0,9,0
2041,19,0,0,0,0,8,0
2046,42,0,0,0,0,4,0
2054,37,0,0,0,0,6,0
2064,41,1,0,0,0,10,0
2067,30,1,0,0,0,8,0
2071,33,1,0,0,0,10,0
2077,29,1,0,0,0,6,0
2082,37,0,0,0,0,10,0
2090,44,0,0,0,0,9,0
2093,25,0,0,0,0,2,0
2095,42,0,0,0,0,3,0
2126,22,1,0,0,0,6,0
2127,40,1,0,0,0,4,0
2162,32,1,0,0,0,8,0
2176,44,1,0,0,0,8,0
2180,35,0,0,0,0,9,0
2182,29,1,0,0,0,6,0
2183,33,1,0,0,0,6,0
2193,39,1,0,0,0,6,0
2203,48,0,0,0,0,7,0
2204,32,0,0,0,0,9,0
2212,23,0,0,0,0,9,0
2238,34,1,0,0,0,8,0
2247,42,0,0,0,0,7,0
2249,21,0,0,0,0,7,0
2250,26,0,0,0,0,4,0
2260,36,0,0,0,0,6,0
2286,40,1,0,0,0,5,0
2293,47,0,0,0,0,10,0
2299,40,0,0,0,0,8,0
2317,33,0,0,0,0,10,0
2318,20,1,0,0,0,6,0
2336,44,1,0,0,0,8,0
2344,39,1,0,0,0,9,0
2349,44,1,0,0,0,8,0
2364,30,0,0,0,0,2,0
2365,35,1,0,0,0,9,0
2366,41,1,0,0,0,7,0
2376,34,0,0,0,0,4,0
2381,29,1,0,0,0,6,0
2382,32,0,0,0,0,9,0
2387,41,0,0,0,0,9,0
2388,31,1,0,0,0,6,0
2395,42,1,0,0,0,6,0
2399,47,1,0,0,0,8,0
2402,34,0,0,0,0,5,0
2406,45,0,0,0,0,5,0
2407,31,1,0,0,0,9,0
2410,33,0,0,0,0,10,0
2420,47,1,0,0,0,6,0
2433,29,0,0,0,0,8,0
2439,45,1,0,0,0,7,0
2443,32,1,0,0,0,10,0
2461,21,0,0,0,0,8,0
2467,37,0,0,0,0,7,0
