"bundleID","live_science","live_nature","live_magic","dance_troupes","sing_styles","comedy_styles","show_length","avg_rating"
2078,"Chemistry Fun","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Italian Opera","Open Mic","20",7.04004117120718
2079,"Chemistry Fun","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Italian Opera","Open Mic","30",4.5917249461626
2080,"Chemistry Fun","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Open Mic","Improv","10",2.03219085503723
2081,"Chemistry Fun","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Open Mic","Improv","20",6.0190106309396
2082,"Chemistry Fun","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Open Mic","Improv","30",0.700907613374588
2083,"Chemistry Fun","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Open Mic","Slapstick","10",5.84986025353918
2084,"Chemistry Fun","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Open Mic","Slapstick","20",2.97206482795182
2085,"Chemistry Fun","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Open Mic","Slapstick","30",5.46361936831876
2086,"Chemistry Fun","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Open Mic","Open Mic","10",4.70960339291113
2087,"Chemistry Fun","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Open Mic","Open Mic","20",4.16502063317552
2088,"Chemistry Fun","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Open Mic","Open Mic","30",6.11103602313022
2089,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Beatles","Improv","10",5.19184794898839
2090,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Beatles","Improv","20",4.33471697549685
2091,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Beatles","Improv","30",9.23883808924408
2092,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Beatles","Slapstick","10",5.41064735445929
2093,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Beatles","Slapstick","20",4.38542904418653
2094,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Beatles","Slapstick","30",8.3174661966881
2095,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Beatles","Open Mic","10",5.85918519372398
2096,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Beatles","Open Mic","20",2.42617894098836
2097,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Beatles","Open Mic","30",5.30027240408836
2098,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Wiggles","Improv","10",7.46736676183196
2099,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Wiggles","Improv","20",7.97788318593061
2100,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Wiggles","Improv","30",5.79708195241577
2101,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Wiggles","Slapstick","10",6.99084035440401
2102,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Wiggles","Slapstick","20",6.9998114364346
2103,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Wiggles","Slapstick","30",8.31032837089412
2104,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Wiggles","Open Mic","10",3.8706248992345
2105,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Wiggles","Open Mic","20",8.48511552468574
2106,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Wiggles","Open Mic","30",9.59029772712373
2107,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Italian Opera","Improv","10",4.13207424290431
2108,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Italian Opera","Improv","20",6.64385581222573
2109,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Italian Opera","Improv","30",5.75432534947447
2110,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Italian Opera","Slapstick","10",4.68304183382081
2111,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Italian Opera","Slapstick","20",7.0504530400239
2112,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Italian Opera","Slapstick","30",2.86249520682178
2113,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Italian Opera","Open Mic","10",4.45352593823787
2114,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Italian Opera","Open Mic","20",5.2316652920822
2115,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Italian Opera","Open Mic","30",4.11960598723322
2116,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Open Mic","Improv","10",4.61964473237028
2117,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Open Mic","Improv","20",4.26999922506249
2118,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Open Mic","Improv","30",4.35208747830678
2119,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Open Mic","Slapstick","10",5.61888165902959
2120,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Open Mic","Slapstick","20",3.71610487105412
2121,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Open Mic","Slapstick","30",4.56158593423292
2122,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Open Mic","Open Mic","10",3.87407170035219
2123,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Open Mic","Open Mic","20",0.909918071612309
2124,"Chemistry Fun","Wide World of Canines","Card Tricks","Salsa Vida","Open Mic","Open Mic","30",2.22777652847139
2125,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Beatles","Improv","10",4.61652408728983
2126,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Beatles","Improv","20",5.7117986657068
2127,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Beatles","Improv","30",5.48413636260996
2128,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Beatles","Slapstick","10",8.78803861125306
2129,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Beatles","Slapstick","20",7.68615973414453
2130,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Beatles","Slapstick","30",5.23418209645769
2131,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Beatles","Open Mic","10",5.6860521504928
2132,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Beatles","Open Mic","20",5.82474099856654
2133,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Beatles","Open Mic","30",5.52592764648639
2134,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Wiggles","Improv","10",5.04699323469141
2135,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Wiggles","Improv","20",8.50915151130296
2136,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Wiggles","Improv","30",4.56568986431741
2137,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Wiggles","Slapstick","10",6.79194212884265
2138,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Wiggles","Slapstick","20",9.08458949584497
2139,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Wiggles","Slapstick","30",6.49529880579649
2140,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Wiggles","Open Mic","10",7.82820082175184
2141,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Wiggles","Open Mic","20",5.66587287797967
2142,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Wiggles","Open Mic","30",3.18793367972361
2143,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Italian Opera","Improv","10",5.51763977982545
2144,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Italian Opera","Improv","20",4.03994899392927
2145,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Italian Opera","Improv","30",4.78060741607199
2146,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Italian Opera","Slapstick","10",5.68602629948691
2147,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Italian Opera","Slapstick","20",3.03793085484724
2148,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Italian Opera","Slapstick","30",6.85022742948436
2149,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Italian Opera","Open Mic","10",4.19657295361218
2150,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Italian Opera","Open Mic","20",7.003424940179
2151,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Italian Opera","Open Mic","30",5.65669715217858
2152,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Open Mic","Improv","10",0.300328740633052
2153,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Open Mic","Improv","20",8.24650396810279
2154,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Open Mic","Improv","30",6.59638363983627
2155,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Open Mic","Slapstick","10",4.15702890663838
2156,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Open Mic","Slapstick","20",1.84490953847892
2157,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Open Mic","Slapstick","30",6.35162203174594
2158,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Open Mic","Open Mic","10",2.71961526968975
2159,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Open Mic","Open Mic","20",2.46101579289691
2160,"Chemistry Fun","Wide World of Canines","Card Tricks","Celtic Folk Dance","Open Mic","Open Mic","30",2.63170726139821
2161,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Beatles","Improv","10",6.00892751138796
2162,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Beatles","Improv","20",6.4463789439798
2163,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Beatles","Improv","30",3.28289985399676
2164,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Beatles","Slapstick","10",5.00316254215839
2165,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Beatles","Slapstick","20",3.58314580081829
2166,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Beatles","Slapstick","30",3.3168055723371
2167,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Beatles","Open Mic","10",3.34890471879092
2168,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Beatles","Open Mic","20",6.00768921234336
2169,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Beatles","Open Mic","30",6.11824552983084
2170,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Wiggles","Improv","10",5.43129349614379
2171,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Wiggles","Improv","20",7.03705725059102
2172,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Wiggles","Improv","30",4.81697530222134
2173,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Wiggles","Slapstick","10",5.92624539858853
2174,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Wiggles","Slapstick","20",7.10807422367576
2175,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Wiggles","Slapstick","30",4.66996149792604
2176,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Wiggles","Open Mic","10",7.53617421969379
2177,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Wiggles","Open Mic","20",6.28693226691494
2178,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Wiggles","Open Mic","30",7.41970157280548
2179,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Italian Opera","Improv","10",5.49886714840162
2180,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Italian Opera","Improv","20",8.13245955177971
2181,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Italian Opera","Improv","30",1.32746296409195
2182,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Italian Opera","Slapstick","10",5.46455013413747
2183,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Italian Opera","Slapstick","20",8.50360772832811
2184,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Italian Opera","Slapstick","30",2.70058100699513
2185,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Italian Opera","Open Mic","10",7.79575503599752
2186,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Italian Opera","Open Mic","20",8.26081885132923
2187,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Italian Opera","Open Mic","30",3.33718385602668
2188,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Open Mic","Improv","10",2.45048846746585
2189,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Open Mic","Improv","20",1.42082587464861
2190,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Open Mic","Improv","30",3.26436025019165
2191,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Open Mic","Slapstick","10",5.40373216406982
2192,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Open Mic","Slapstick","20",1.47048503391507
2193,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Open Mic","Slapstick","30",6.34358705778253
2194,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Open Mic","Open Mic","10",3.1847657013992
2195,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Open Mic","Open Mic","20",5.28039757871881
2196,"Chemistry Fun","Wide World of Canines","Mind Reader","Atlanta Ballet","Open Mic","Open Mic","30",6.98050516233279
2197,"Chemistry Fun","Wide World of Canines","Mind Reader","Hip-Hop Fusion","Beatles","Improv","10",6.24698376476522
2198,"Chemistry Fun","Wide World of Canines","Mind Reader","Hip-Hop Fusion","Beatles","Improv","20",9.45684663396181
2199,"Chemistry Fun","Wide World of Canines","Mind Reader","Hip-Hop Fusion","Beatles","Improv","30",5.13238243505215
2200,"Chemistry Fun","Wide World of Canines","Mind Reader","Hip-Hop Fusion","Beatles","Slapstick","10",9.0417220731945
2201,"Chemistry Fun","Wide World of Canines","Mind Reader","Hip-Hop Fusion","Beatles","Slapstick","20",8.44253530018608
2202,"Chemistry Fun","Wide World of Canines","Mind Reader","Hip-Hop Fusion","Beatles","Slapstick","30",3.48062492177311
2203,"Chemistry Fun","Wide World of Canines","Mind Reader","Hip-Hop Fusion","Beatles","Open Mic","10",5.84928151400159
2204,"Chemistry Fun","Wide World of Canines","Mind Reader","Hip-Hop Fusion","Beatles","Open Mic","20",9.35491513713271
2205,"Chemistry Fun","Wide World of Canines","Mind Reader","Hip-Hop Fusion","Beatles","Open Mic","30",5.22278778306263
2206,"Chemistry Fun","Wide World of Canines","Mind Reader","Hip-Hop Fusion","Wiggles","Improv","10",4.94726773937693
2207,"Chemistry Fun","Wide World of Canines","Mind Reader","Hip-Hop Fusion","Wiggles","Improv","20",7.04922438702302
2208,"Chemistry Fun","Wide World of Canines","Mind Reader","Hip-Hop Fusion","Wiggles","Improv","30",6.39641292938819
2209,"Chemistry Fun","Wide World of Canines","Mind Reader","Hip-Hop Fusion","Wiggles","Slapstick","10",9.92945789084931
2210,"Chemistry Fun","Wide World of Canines","Mind Reader","Hip-Hop Fusion","Wiggles","Slapstick","20",6.69579456782005
2211,"Chemistry Fun","Wide World of Canines","Mind Reader","Hip-Hop Fusion","Wiggles","Slapstick","30",7.07036281668538
2212,"Chemistry Fun","Wide World of Canines","Mind Reader","Hip-Hop Fusion","Wiggles","Open Mic","10",5.71575517980458
2213,"Chemistry Fun","Wide World of Canines","Mind Reader","Hip-Hop Fusion","Wiggles","Open Mic","20",1.72174625309471
2214,"Chemistry Fun","Wide World of Canines","Mind Reader","Hip-Hop Fusion","Wiggles","Open Mic","30",5.61019759194232
2215,"Chemistry Fun","Wide World of Canines","Mind Reader","Hip-Hop Fusion","Italian Opera","Improv","10",6.9270999397632
2216,"Chemistry Fun","Wide World of Canines","Mind Reader","Hip-Hop Fusion","Italian Opera","Improv","20",5.40207852247774
2217,"Chemistry Fun","Wide World of Canines","Mind Reader","Hip-Hop Fusion","Italian Opera","Improv","30",8.84662429388782
2218,"Chemistry Fun","Wide World of Canines","Mind Reader","Hip-Hop Fusion","Italian Opera","Slapstick","10",8.68264978181706
2219,"Chemistry Fun","Wide World of Canines","Mind Reader","Hip-Hop Fusion","Italian Opera","Slapstick","20",6.55628415928907
